"ID","n1","n2","in_ego","closeness","frequency"
214,0,1,1,3,5
214,0,2,1,2,4
214,0,3,1,2,3
214,0,4,1,2,3
214,0,5,1,2,4
214,0,6,1,3,4
214,0,7,1,3,4
214,0,8,1,2,2
214,1,3,1,NA,NA
214,2,3,1,NA,NA
214,3,4,1,NA,NA
214,2,5,1,NA,NA
214,4,5,1,NA,NA
214,2,6,1,NA,NA
214,5,6,1,NA,NA
214,2,7,1,NA,NA
214,5,7,1,NA,NA
214,6,7,1,NA,NA
214,1,8,1,NA,NA
215,0,1,1,3,5
215,0,2,1,3,5
215,1,2,1,NA,NA
216,0,1,1,3,5
216,0,2,1,3,5
216,0,3,1,3,5
216,0,4,1,3,5
216,1,2,1,NA,NA
216,1,3,1,NA,NA
216,1,4,1,NA,NA
216,3,4,1,NA,NA
217,0,1,1,3,5
217,0,2,1,3,4
217,0,3,1,3,5
217,0,4,1,2,5
217,0,5,1,2,4
217,2,3,1,NA,NA
217,1,4,1,NA,NA
217,1,5,1,NA,NA
218,0,1,1,3,5
218,0,2,1,3,5
218,0,3,1,3,5
218,0,4,1,3,5
218,0,5,1,3,4
218,0,6,1,2,3
218,0,7,1,2,4
218,0,8,1,3,5
218,0,9,1,2,4
218,0,10,1,3,5
218,0,11,1,2,4
218,2,4,1,NA,NA
218,1,5,1,NA,NA
218,2,6,1,NA,NA
218,4,6,1,NA,NA
218,2,8,1,NA,NA
218,4,8,1,NA,NA
218,6,8,1,NA,NA
218,2,9,1,NA,NA
218,4,9,1,NA,NA
218,6,9,1,NA,NA
218,8,9,1,NA,NA
218,10,11,1,NA,NA
219,0,1,1,3,4
219,0,2,1,3,4
219,0,3,1,3,5
219,0,4,1,3,5
219,0,5,1,2,4
219,0,6,1,2,4
219,0,7,1,2,4
219,1,2,1,NA,NA
219,4,5,1,NA,NA
219,4,6,1,NA,NA
219,5,6,1,NA,NA
219,4,7,1,NA,NA
219,5,7,1,NA,NA
219,6,7,1,NA,NA
22,0,1,1,3,5
22,0,2,1,3,5
22,0,3,1,3,5
22,0,4,1,3,5
22,0,5,1,3,5
22,0,6,1,3,5
22,2,3,1,NA,NA
22,2,4,1,NA,NA
22,3,4,1,NA,NA
22,5,6,1,NA,NA
220,0,1,1,3,5
220,0,2,1,3,5
220,0,3,1,3,5
220,0,4,1,3,5
220,0,5,1,2,4
220,0,6,1,2,4
220,0,7,1,2,4
220,0,8,1,2,4
220,0,9,1,2,4
220,1,2,1,NA,NA
220,1,3,1,NA,NA
220,2,3,1,NA,NA
220,1,4,1,NA,NA
220,2,4,1,NA,NA
220,3,4,1,NA,NA
220,1,5,1,NA,NA
220,2,5,1,NA,NA
220,3,5,1,NA,NA
220,4,5,1,NA,NA
220,1,6,1,NA,NA
220,2,6,1,NA,NA
220,3,6,1,NA,NA
220,4,6,1,NA,NA
220,5,6,1,NA,NA
220,3,7,1,NA,NA
220,5,7,1,NA,NA
220,6,7,1,NA,NA
220,1,8,1,NA,NA
220,3,8,1,NA,NA
220,5,8,1,NA,NA
220,6,8,1,NA,NA
220,7,8,1,NA,NA
220,1,9,1,NA,NA
220,2,9,1,NA,NA
220,3,9,1,NA,NA
220,5,9,1,NA,NA
220,6,9,1,NA,NA
220,7,9,1,NA,NA
220,8,9,1,NA,NA
221,0,1,1,3,5
221,0,2,1,3,5
221,0,3,1,2,5
221,0,4,1,1,4
221,0,5,1,1,3
221,0,6,1,1,3
221,0,7,1,3,4
221,0,8,1,3,4
221,1,2,1,NA,NA
221,1,3,1,NA,NA
221,2,3,1,NA,NA
221,1,4,1,NA,NA
221,2,4,1,NA,NA
221,3,4,1,NA,NA
221,1,5,1,NA,NA
221,1,6,1,NA,NA
221,5,6,1,NA,NA
221,1,7,1,NA,NA
221,7,8,1,NA,NA
222,0,1,1,3,5
222,0,2,1,3,5
222,0,3,1,3,5
222,0,4,1,3,5
222,0,5,1,3,5
222,0,6,1,3,5
222,0,7,1,3,5
222,0,8,1,3,5
222,0,9,1,3,5
222,0,10,1,3,5
222,0,11,1,2,5
222,0,12,1,3,5
222,0,13,1,3,5
222,0,14,1,3,4
222,0,15,1,3,4
222,2,3,1,NA,NA
222,2,4,1,NA,NA
222,3,4,1,NA,NA
222,1,5,1,NA,NA
222,2,5,1,NA,NA
222,3,5,1,NA,NA
222,1,6,1,NA,NA
222,5,6,1,NA,NA
222,1,7,1,NA,NA
222,5,7,1,NA,NA
222,6,7,1,NA,NA
222,1,8,1,NA,NA
222,5,8,1,NA,NA
222,6,8,1,NA,NA
222,7,8,1,NA,NA
222,1,9,1,NA,NA
222,2,9,1,NA,NA
222,3,9,1,NA,NA
222,5,9,1,NA,NA
222,6,9,1,NA,NA
222,7,9,1,NA,NA
222,8,9,1,NA,NA
222,1,10,1,NA,NA
222,2,10,1,NA,NA
222,5,10,1,NA,NA
222,9,10,1,NA,NA
222,1,11,1,NA,NA
222,2,11,1,NA,NA
222,5,11,1,NA,NA
222,6,11,1,NA,NA
222,7,11,1,NA,NA
222,9,11,1,NA,NA
222,1,13,1,NA,NA
222,2,13,1,NA,NA
222,3,13,1,NA,NA
222,4,13,1,NA,NA
222,5,13,1,NA,NA
222,6,13,1,NA,NA
222,9,13,1,NA,NA
222,11,13,1,NA,NA
222,2,14,1,NA,NA
222,3,14,1,NA,NA
222,4,14,1,NA,NA
222,13,14,1,NA,NA
222,2,15,1,NA,NA
222,3,15,1,NA,NA
222,4,15,1,NA,NA
222,5,15,1,NA,NA
222,9,15,1,NA,NA
222,13,15,1,NA,NA
222,14,15,1,NA,NA
223,0,1,1,3,5
223,0,2,1,3,5
223,0,3,1,3,4
223,0,4,1,3,5
223,0,5,1,3,5
223,0,6,1,2,4
223,0,7,1,3,4
223,0,8,1,3,4
223,0,9,1,3,5
223,0,10,1,3,4
223,0,11,1,3,4
223,0,12,1,3,5
223,0,13,1,3,4
223,1,2,1,NA,NA
223,1,3,1,NA,NA
223,2,3,1,NA,NA
223,1,4,1,NA,NA
223,1,5,1,NA,NA
223,2,5,1,NA,NA
223,3,5,1,NA,NA
223,4,5,1,NA,NA
223,1,7,1,NA,NA
223,5,7,1,NA,NA
223,1,8,1,NA,NA
223,2,8,1,NA,NA
223,3,8,1,NA,NA
223,4,8,1,NA,NA
223,7,8,1,NA,NA
223,9,10,1,NA,NA
223,9,11,1,NA,NA
223,10,11,1,NA,NA
223,1,12,1,NA,NA
223,2,12,1,NA,NA
223,3,12,1,NA,NA
223,5,12,1,NA,NA
223,8,12,1,NA,NA
223,2,13,1,NA,NA
223,3,13,1,NA,NA
223,5,13,1,NA,NA
223,12,13,1,NA,NA
224,0,1,1,3,5
224,0,2,1,3,5
224,0,3,1,3,4
224,0,4,1,3,4
224,0,5,1,3,5
224,0,6,1,3,5
224,0,7,1,3,5
224,0,8,1,2,4
224,0,9,1,3,2
224,1,2,1,NA,NA
224,1,5,1,NA,NA
224,5,6,1,NA,NA
224,1,7,1,NA,NA
224,5,7,1,NA,NA
224,1,8,1,NA,NA
224,2,8,1,NA,NA
224,7,8,1,NA,NA
224,1,9,1,NA,NA
224,5,9,1,NA,NA
225,0,1,1,3,5
225,0,2,1,3,5
225,0,3,1,3,4
225,0,4,1,2,3
225,0,5,1,2,3
225,0,6,1,2,2
225,2,3,1,NA,NA
226,0,1,1,3,5
226,0,2,1,3,5
226,0,3,1,3,5
226,0,4,1,3,5
226,0,5,1,3,5
226,0,6,1,3,5
226,0,7,1,3,5
226,0,8,1,3,4
226,1,2,1,NA,NA
226,1,4,1,NA,NA
226,2,4,1,NA,NA
226,1,5,1,NA,NA
226,2,5,1,NA,NA
226,4,5,1,NA,NA
226,3,6,1,NA,NA
227,0,1,1,3,5
227,0,2,1,3,4
227,0,3,1,3,4
227,0,4,1,3,3
227,0,5,1,3,4
227,0,6,1,3,5
227,0,7,1,3,4
227,0,8,1,2,4
227,0,9,1,3,4
227,0,10,1,3,4
227,0,11,1,2,4
227,0,12,1,3,4
227,0,13,1,3,4
227,0,14,1,2,4
227,0,15,1,3,5
227,0,16,1,3,5
227,0,17,1,3,3
227,1,2,1,NA,NA
227,1,3,1,NA,NA
227,2,3,1,NA,NA
227,4,5,1,NA,NA
227,6,7,1,NA,NA
227,7,8,1,NA,NA
227,7,9,1,NA,NA
227,8,9,1,NA,NA
227,1,11,1,NA,NA
227,6,12,1,NA,NA
227,7,12,1,NA,NA
227,8,12,1,NA,NA
227,9,12,1,NA,NA
227,6,13,1,NA,NA
227,7,13,1,NA,NA
227,8,13,1,NA,NA
227,9,13,1,NA,NA
227,12,13,1,NA,NA
227,14,15,1,NA,NA
227,16,17,1,NA,NA
228,0,1,1,3,5
228,0,2,1,3,5
228,0,3,1,2,4
228,0,4,1,2,4
228,0,5,1,2,4
228,0,6,1,1,4
228,0,7,1,2,4
228,0,8,1,3,5
228,0,9,1,1,3
228,0,10,1,3,5
228,0,11,1,3,4
228,1,2,1,NA,NA
228,1,3,1,NA,NA
228,1,4,1,NA,NA
228,2,4,1,NA,NA
228,1,5,1,NA,NA
228,4,5,1,NA,NA
228,1,7,1,NA,NA
228,2,7,1,NA,NA
228,4,7,1,NA,NA
228,5,7,1,NA,NA
228,1,8,1,NA,NA
228,2,8,1,NA,NA
228,4,8,1,NA,NA
228,5,8,1,NA,NA
228,7,8,1,NA,NA
228,1,9,1,NA,NA
228,2,9,1,NA,NA
228,4,9,1,NA,NA
228,5,9,1,NA,NA
228,7,9,1,NA,NA
228,8,9,1,NA,NA
228,1,11,1,NA,NA
228,10,11,1,NA,NA
23,0,1,1,3,5
23,0,2,1,3,5
23,0,3,1,3,5
23,0,4,1,3,4
23,0,5,1,3,4
23,0,6,1,2,4
23,0,7,1,1,4
23,0,8,1,3,5
23,0,9,1,3,5
23,0,10,1,3,5
23,0,11,1,3,5
23,0,12,1,2,3
23,0,13,1,3,5
23,0,14,1,3,5
23,0,15,1,3,4
23,0,16,1,2,3
23,0,17,1,2,4
23,0,18,1,2,4
23,0,19,1,2,3
23,0,20,1,1,4
23,1,2,1,NA,NA
23,4,5,1,NA,NA
23,4,6,1,NA,NA
23,5,6,1,NA,NA
23,3,8,1,NA,NA
23,4,8,1,NA,NA
23,5,8,1,NA,NA
23,8,9,1,NA,NA
23,10,11,1,NA,NA
23,4,12,1,NA,NA
23,5,12,1,NA,NA
23,6,12,1,NA,NA
23,8,12,1,NA,NA
23,10,13,1,NA,NA
23,11,13,1,NA,NA
23,10,14,1,NA,NA
23,11,14,1,NA,NA
23,13,14,1,NA,NA
23,8,15,1,NA,NA
23,3,16,1,NA,NA
23,8,16,1,NA,NA
23,15,16,1,NA,NA
23,17,18,1,NA,NA
23,8,19,1,NA,NA
23,9,19,1,NA,NA
23,18,19,1,NA,NA
23,3,20,1,NA,NA
231,0,1,1,3,5
231,0,2,1,3,5
231,0,3,1,3,4
231,0,4,1,3,5
231,0,5,1,2,3
231,0,6,1,3,3
231,0,7,1,2,3
231,0,8,1,3,5
231,0,9,1,3,5
231,0,10,1,3,5
231,0,11,1,2,4
231,0,12,1,2,3
231,0,13,1,2,4
231,0,14,1,2,4
231,0,15,1,3,4
231,0,16,1,3,5
231,1,3,1,NA,NA
231,2,3,1,NA,NA
231,1,4,1,NA,NA
231,1,5,1,NA,NA
231,2,5,1,NA,NA
231,4,5,1,NA,NA
231,2,6,1,NA,NA
231,3,6,1,NA,NA
231,2,7,1,NA,NA
231,3,7,1,NA,NA
231,6,7,1,NA,NA
231,1,8,1,NA,NA
231,1,9,1,NA,NA
231,4,9,1,NA,NA
231,5,9,1,NA,NA
231,8,9,1,NA,NA
231,1,10,1,NA,NA
231,3,10,1,NA,NA
231,8,10,1,NA,NA
231,9,10,1,NA,NA
231,1,11,1,NA,NA
231,8,11,1,NA,NA
231,9,11,1,NA,NA
231,10,11,1,NA,NA
231,2,12,1,NA,NA
231,7,12,1,NA,NA
231,1,14,1,NA,NA
231,2,14,1,NA,NA
231,3,14,1,NA,NA
231,5,14,1,NA,NA
231,10,14,1,NA,NA
231,15,16,1,NA,NA
232,0,1,1,3,5
232,0,2,1,3,5
232,0,3,1,3,5
232,0,4,1,2,4
232,0,5,1,2,4
232,0,6,1,3,5
232,0,7,1,3,4
232,0,8,1,2,4
232,0,9,1,3,4
232,1,2,1,NA,NA
232,1,4,1,NA,NA
232,3,4,1,NA,NA
232,4,5,1,NA,NA
232,6,7,1,NA,NA
232,3,8,1,NA,NA
232,4,8,1,NA,NA
232,5,8,1,NA,NA
233,0,1,1,3,5
233,0,2,1,3,5
233,0,3,1,3,5
233,0,4,1,1,4
233,0,5,1,3,5
233,0,6,1,2,4
233,0,7,1,2,5
233,0,8,1,3,4
233,0,9,1,3,4
233,0,10,1,2,4
233,0,11,1,3,4
233,0,12,1,3,4
233,0,13,1,1,4
233,0,14,1,1,4
233,0,15,1,2,4
233,2,3,1,NA,NA
233,4,5,1,NA,NA
233,4,6,1,NA,NA
233,5,6,1,NA,NA
233,8,9,1,NA,NA
233,8,10,1,NA,NA
233,9,10,1,NA,NA
233,8,11,1,NA,NA
233,9,11,1,NA,NA
233,10,11,1,NA,NA
233,8,12,1,NA,NA
233,9,12,1,NA,NA
233,10,12,1,NA,NA
233,11,12,1,NA,NA
233,13,14,1,NA,NA
234,0,1,1,3,4
234,0,2,1,3,5
234,0,3,1,2,5
234,0,4,1,2,5
234,0,5,1,2,4
234,0,6,1,3,5
234,0,7,1,3,4
234,0,8,1,3,3
234,3,4,1,NA,NA
234,4,5,1,NA,NA
234,2,6,1,NA,NA
234,2,7,1,NA,NA
234,6,7,1,NA,NA
234,2,8,1,NA,NA
234,6,8,1,NA,NA
234,7,8,1,NA,NA
235,0,1,1,3,5
235,0,2,1,3,5
235,0,3,1,2,5
235,0,4,1,2,5
235,1,2,1,NA,NA
235,1,4,1,NA,NA
235,2,4,1,NA,NA
236,0,1,1,3,4
236,0,2,1,3,5
236,0,3,1,3,5
236,0,4,1,2,4
236,0,5,1,2,4
236,0,6,1,3,4
236,0,7,1,3,4
236,0,8,1,3,4
236,1,3,1,NA,NA
236,2,3,1,NA,NA
236,3,4,1,NA,NA
236,1,5,1,NA,NA
236,7,8,1,NA,NA
237,0,1,1,3,5
237,0,2,1,3,5
237,0,3,1,3,5
237,0,4,1,2,4
237,0,5,1,2,4
237,0,6,1,2,4
237,0,7,1,2,3
237,0,8,1,3,4
237,0,9,1,2,4
237,1,2,1,NA,NA
237,1,3,1,NA,NA
237,4,5,1,NA,NA
237,8,9,1,NA,NA
238,0,1,1,3,5
238,0,2,1,3,5
238,0,3,1,2,5
238,0,4,1,2,5
238,0,5,1,3,4
238,0,6,1,3,4
238,0,7,1,3,5
238,0,8,1,2,4
238,1,2,1,NA,NA
238,1,3,1,NA,NA
238,1,4,1,NA,NA
238,2,4,1,NA,NA
238,5,6,1,NA,NA
239,0,1,1,3,5
239,0,2,1,3,5
239,0,3,1,3,5
239,0,4,1,2,5
239,0,5,1,3,4
239,0,6,1,2,4
239,0,7,1,2,4
239,0,8,1,2,4
239,0,9,1,1,4
239,0,10,1,1,4
239,0,11,1,1,5
239,0,12,1,1,5
239,0,13,1,1,5
239,0,14,1,3,4
239,0,15,1,1,5
239,1,2,1,NA,NA
239,1,3,1,NA,NA
239,2,3,1,NA,NA
239,1,4,1,NA,NA
239,2,4,1,NA,NA
239,3,4,1,NA,NA
239,1,5,1,NA,NA
239,2,5,1,NA,NA
239,3,5,1,NA,NA
239,1,7,1,NA,NA
239,3,7,1,NA,NA
239,1,8,1,NA,NA
239,3,8,1,NA,NA
239,7,8,1,NA,NA
239,1,9,1,NA,NA
239,1,10,1,NA,NA
239,2,10,1,NA,NA
239,9,10,1,NA,NA
239,1,11,1,NA,NA
239,2,11,1,NA,NA
239,4,11,1,NA,NA
239,1,12,1,NA,NA
239,2,12,1,NA,NA
239,4,12,1,NA,NA
239,11,12,1,NA,NA
239,1,13,1,NA,NA
239,2,13,1,NA,NA
239,4,13,1,NA,NA
239,11,13,1,NA,NA
239,12,13,1,NA,NA
239,1,14,1,NA,NA
239,2,14,1,NA,NA
239,3,14,1,NA,NA
239,6,14,1,NA,NA
239,7,14,1,NA,NA
239,8,14,1,NA,NA
239,9,15,1,NA,NA
239,10,15,1,NA,NA
24,0,1,1,3,5
24,0,2,1,3,4
24,0,3,1,3,5
24,0,4,1,3,4
24,0,5,1,3,5
24,0,6,1,2,5
24,0,7,1,2,5
24,0,8,1,3,5
24,0,9,1,2,4
24,0,10,1,2,4
24,0,11,1,2,3
24,0,12,1,2,2
24,0,13,1,2,4
24,0,14,1,1,2
24,0,15,1,2,3
24,3,6,1,NA,NA
24,8,9,1,NA,NA
24,8,10,1,NA,NA
24,9,10,1,NA,NA
24,2,11,1,NA,NA
24,3,11,1,NA,NA
24,1,13,1,NA,NA
24,11,13,1,NA,NA
24,2,14,1,NA,NA
24,11,14,1,NA,NA
24,13,14,1,NA,NA
24,4,15,1,NA,NA
240,0,1,1,3,5
240,0,2,1,3,4
240,0,3,1,3,5
240,0,4,1,2,5
240,0,5,1,2,3
240,0,6,1,2,5
240,0,7,1,1,3
240,0,8,1,2,5
240,0,9,1,2,5
240,1,2,1,NA,NA
240,1,3,1,NA,NA
240,2,3,1,NA,NA
240,1,4,1,NA,NA
240,3,4,1,NA,NA
240,1,5,1,NA,NA
240,4,5,1,NA,NA
240,1,6,1,NA,NA
240,4,6,1,NA,NA
240,1,7,1,NA,NA
240,4,7,1,NA,NA
240,8,9,1,NA,NA
241,0,1,1,3,5
241,0,2,1,3,2
241,0,3,1,1,4
241,0,4,1,1,4
241,0,5,1,2,3
241,0,6,1,2,2
241,0,7,1,3,2
241,0,8,1,3,3
241,1,3,1,NA,NA
241,2,3,1,NA,NA
241,1,4,1,NA,NA
241,3,4,1,NA,NA
241,1,5,1,NA,NA
241,3,5,1,NA,NA
241,4,5,1,NA,NA
241,2,8,1,NA,NA
241,4,8,1,NA,NA
242,0,1,1,3,5
242,0,2,1,3,4
242,0,3,1,3,5
242,0,4,1,2,5
242,0,5,1,2,4
242,0,6,1,3,4
242,0,7,1,3,4
242,0,8,1,3,4
242,0,9,1,3,4
242,0,10,1,3,3
242,0,11,1,2,5
242,1,3,1,NA,NA
242,1,4,1,NA,NA
242,3,4,1,NA,NA
242,1,5,1,NA,NA
242,3,5,1,NA,NA
242,4,5,1,NA,NA
242,6,7,1,NA,NA
242,6,8,1,NA,NA
242,6,9,1,NA,NA
242,8,9,1,NA,NA
242,9,10,1,NA,NA
242,2,11,1,NA,NA
243,0,1,1,3,5
243,0,2,1,3,5
243,0,3,1,2,4
243,0,4,1,3,4
243,0,5,1,2,4
243,1,2,1,NA,NA
243,1,3,1,NA,NA
243,1,4,1,NA,NA
243,3,4,1,NA,NA
243,4,5,1,NA,NA
244,0,1,1,3,5
244,0,2,1,3,5
244,0,3,1,3,5
244,0,4,1,2,4
244,0,5,1,2,4
244,0,6,1,2,5
244,0,7,1,2,5
244,1,2,1,NA,NA
244,2,3,1,NA,NA
244,4,5,1,NA,NA
244,3,6,1,NA,NA
244,3,7,1,NA,NA
244,6,7,1,NA,NA
245,0,1,1,3,2
245,0,2,1,3,4
245,0,3,1,2,4
245,0,4,1,2,3
245,0,5,1,3,3
245,0,6,1,3,4
245,0,7,1,3,4
245,0,8,1,2,3
245,0,9,1,3,5
245,1,2,1,NA,NA
245,2,3,1,NA,NA
245,1,4,1,NA,NA
245,2,4,1,NA,NA
245,3,4,1,NA,NA
245,2,5,1,NA,NA
245,4,5,1,NA,NA
245,1,6,1,NA,NA
245,2,6,1,NA,NA
245,3,6,1,NA,NA
245,4,6,1,NA,NA
245,5,6,1,NA,NA
245,3,8,1,NA,NA
245,3,9,1,NA,NA
246,0,1,1,3,5
246,0,2,1,3,5
246,0,3,1,3,5
246,1,2,1,NA,NA
246,1,3,1,NA,NA
246,2,3,1,NA,NA
247,0,1,1,3,5
247,0,2,1,3,4
247,0,3,1,2,5
247,0,4,1,2,4
247,0,5,1,2,4
247,0,6,1,2,5
247,0,7,1,3,5
247,1,2,1,NA,NA
247,1,3,1,NA,NA
247,2,3,1,NA,NA
247,1,5,1,NA,NA
247,4,5,1,NA,NA
247,1,6,1,NA,NA
247,3,6,1,NA,NA
248,0,1,1,3,5
248,0,2,1,3,5
248,0,3,1,3,4
248,0,4,1,3,5
248,0,5,1,3,5
248,0,6,1,3,5
248,0,7,1,2,5
248,0,8,1,2,4
248,0,9,1,3,5
248,1,2,1,NA,NA
248,2,3,1,NA,NA
248,1,4,1,NA,NA
248,2,4,1,NA,NA
248,3,4,1,NA,NA
248,1,5,1,NA,NA
248,2,5,1,NA,NA
248,4,5,1,NA,NA
248,1,6,1,NA,NA
248,2,6,1,NA,NA
248,2,7,1,NA,NA
248,6,7,1,NA,NA
248,2,8,1,NA,NA
248,6,8,1,NA,NA
248,7,8,1,NA,NA
248,2,9,1,NA,NA
248,6,9,1,NA,NA
248,7,9,1,NA,NA
248,8,9,1,NA,NA
249,0,1,1,3,5
249,0,2,1,3,5
249,0,3,1,3,5
249,0,4,1,2,2
249,1,2,1,NA,NA
25,0,1,1,3,4
25,0,2,1,2,5
25,0,3,1,3,4
25,0,4,1,3,4
25,0,5,1,3,3
250,0,1,1,2,4
250,0,2,1,3,5
250,0,3,1,2,3
250,0,4,1,2,4
250,0,5,1,2,4
250,0,6,1,3,5
250,0,7,1,3,4
250,0,8,1,3,5
250,0,9,1,3,5
250,0,10,1,2,4
250,0,11,1,3,5
250,2,3,1,NA,NA
250,1,4,1,NA,NA
250,1,5,1,NA,NA
250,4,5,1,NA,NA
250,2,6,1,NA,NA
250,3,6,1,NA,NA
250,2,7,1,NA,NA
250,3,7,1,NA,NA
250,6,7,1,NA,NA
250,2,8,1,NA,NA
250,3,8,1,NA,NA
250,6,8,1,NA,NA
250,7,8,1,NA,NA
250,2,9,1,NA,NA
250,3,9,1,NA,NA
250,6,9,1,NA,NA
250,7,9,1,NA,NA
250,8,9,1,NA,NA
250,4,10,1,NA,NA
250,5,10,1,NA,NA
250,2,11,1,NA,NA
250,3,11,1,NA,NA
250,6,11,1,NA,NA
250,7,11,1,NA,NA
250,8,11,1,NA,NA
250,9,11,1,NA,NA
26,0,1,1,3,5
26,0,2,1,3,5
26,0,3,1,3,4
26,0,4,1,3,4
26,0,5,1,3,4
26,0,6,1,3,4
26,0,7,1,3,4
26,1,2,1,NA,NA
26,1,3,1,NA,NA
26,2,3,1,NA,NA
26,3,5,1,NA,NA
26,1,6,1,NA,NA
26,2,6,1,NA,NA
26,3,6,1,NA,NA
26,1,7,1,NA,NA
26,2,7,1,NA,NA
26,3,7,1,NA,NA
26,6,7,1,NA,NA
27,0,1,1,3,5
27,0,2,1,3,5
27,0,3,1,3,5
27,0,4,1,2,4
27,0,5,1,2,4
27,0,6,1,2,4
27,0,7,1,2,4
27,1,2,1,NA,NA
27,1,3,1,NA,NA
27,2,3,1,NA,NA
28,0,1,1,3,5
28,0,2,1,3,5
28,0,3,1,3,4
28,0,4,1,2,5
28,0,5,1,2,5
28,0,6,1,2,5
28,0,7,1,2,5
28,0,8,1,2,4
28,0,9,1,3,4
28,0,10,1,3,4
28,0,11,1,3,4
28,0,12,1,3,4
28,0,13,1,3,5
28,4,5,1,NA,NA
28,4,6,1,NA,NA
28,5,6,1,NA,NA
28,4,7,1,NA,NA
28,5,7,1,NA,NA
28,6,7,1,NA,NA
28,9,10,1,NA,NA
28,2,11,1,NA,NA
28,2,12,1,NA,NA
28,11,12,1,NA,NA
28,2,13,1,NA,NA
28,12,13,1,NA,NA
29,0,1,1,2,3
29,0,2,1,3,5
29,0,3,1,3,5
29,0,4,1,3,5
29,0,5,1,3,5
29,0,6,1,3,5
29,0,7,1,2,4
29,0,8,1,1,3
29,0,9,1,1,2
29,0,10,1,1,1
29,0,11,1,1,3
29,0,12,1,3,4
29,0,13,1,3,4
29,0,14,1,3,2
29,0,15,1,2,2
29,0,16,1,2,2
29,0,17,1,2,2
29,0,18,1,2,2
29,0,19,1,2,2
29,0,20,1,1,4
29,0,21,1,1,2
29,1,2,1,NA,NA
29,4,5,1,NA,NA
29,1,6,1,NA,NA
29,2,6,1,NA,NA
29,4,6,1,NA,NA
29,5,6,1,NA,NA
29,1,7,1,NA,NA
29,1,8,1,NA,NA
29,7,8,1,NA,NA
29,12,13,1,NA,NA
29,12,14,1,NA,NA
29,12,15,1,NA,NA
29,14,15,1,NA,NA
29,14,16,1,NA,NA
29,15,16,1,NA,NA
29,12,17,1,NA,NA
29,14,17,1,NA,NA
29,15,17,1,NA,NA
29,16,17,1,NA,NA
29,12,18,1,NA,NA
29,14,18,1,NA,NA
29,12,19,1,NA,NA
29,14,19,1,NA,NA
29,15,19,1,NA,NA
29,16,19,1,NA,NA
29,17,19,1,NA,NA
29,18,19,1,NA,NA
29,20,21,1,NA,NA
3,0,1,1,3,5
3,0,2,1,3,5
3,0,3,1,3,4
3,0,4,1,3,4
3,0,5,1,3,4
3,0,6,1,2,4
3,0,7,1,2,4
3,0,8,1,2,3
3,0,9,1,3,4
3,0,10,1,1,2
3,1,2,1,NA,NA
3,4,5,1,NA,NA
3,4,6,1,NA,NA
3,5,6,1,NA,NA
3,4,7,1,NA,NA
3,5,7,1,NA,NA
3,6,7,1,NA,NA
3,4,9,1,NA,NA
3,5,9,1,NA,NA
3,1,10,1,NA,NA
3,2,10,1,NA,NA
31,0,1,1,3,3
31,0,2,1,3,3
31,0,3,1,3,3
31,0,4,1,3,4
31,0,5,1,3,4
31,0,6,1,3,5
31,0,7,1,2,4
31,0,8,1,2,4
31,0,9,1,2,5
31,0,10,1,2,5
31,0,11,1,2,5
31,1,2,1,NA,NA
31,1,3,1,NA,NA
31,2,3,1,NA,NA
31,4,5,1,NA,NA
31,1,7,1,NA,NA
31,4,7,1,NA,NA
31,7,8,1,NA,NA
31,9,10,1,NA,NA
31,9,11,1,NA,NA
32,0,1,1,3,5
32,0,2,1,3,5
32,0,3,1,2,4
32,0,4,1,2,4
32,0,5,1,2,5
32,0,6,1,3,5
32,0,7,1,2,4
32,0,8,1,3,5
32,0,9,1,2,4
32,1,2,1,NA,NA
32,2,3,1,NA,NA
32,2,4,1,NA,NA
32,3,4,1,NA,NA
32,1,8,1,NA,NA
32,1,9,1,NA,NA
32,8,9,1,NA,NA
34,0,1,1,3,5
34,0,2,1,3,4
34,0,3,1,3,5
34,0,4,1,3,5
34,0,5,1,3,5
34,0,6,1,2,4
34,0,7,1,3,4
34,1,2,1,NA,NA
34,1,3,1,NA,NA
34,2,3,1,NA,NA
34,1,4,1,NA,NA
34,2,4,1,NA,NA
34,3,4,1,NA,NA
34,1,5,1,NA,NA
34,2,5,1,NA,NA
34,3,5,1,NA,NA
34,4,5,1,NA,NA
34,1,6,1,NA,NA
34,2,6,1,NA,NA
34,3,6,1,NA,NA
34,4,6,1,NA,NA
34,5,6,1,NA,NA
34,1,7,1,NA,NA
34,2,7,1,NA,NA
34,3,7,1,NA,NA
34,4,7,1,NA,NA
34,5,7,1,NA,NA
34,6,7,1,NA,NA
35,0,1,1,3,5
35,0,2,1,3,5
35,0,3,1,3,5
35,0,4,1,2,5
35,0,5,1,3,5
35,0,6,1,2,5
35,0,7,1,3,5
35,0,8,1,3,5
35,0,9,1,1,4
35,1,2,1,NA,NA
35,1,3,1,NA,NA
35,2,3,1,NA,NA
35,1,4,1,NA,NA
35,2,4,1,NA,NA
35,3,4,1,NA,NA
35,1,5,1,NA,NA
35,2,5,1,NA,NA
35,3,5,1,NA,NA
35,4,5,1,NA,NA
35,7,8,1,NA,NA
35,6,9,1,NA,NA
36,0,1,1,3,5
36,0,2,1,3,5
36,0,3,1,3,5
36,0,4,1,3,5
36,0,5,1,3,5
36,0,6,1,3,5
36,0,7,1,3,5
36,0,8,1,3,5
