"ID","Section","image1","label1","node1","node2","image2","label2","sub_reported","edge","true_structure","Condition","Structure","rt","correct"
"17","1","CFD-LM-207-004-N_circ.png","TDH",3,5,"CFD-LF-216-121-N_circ.png","NWB","FALSE","2-4",FALSE,"social","unnatural",355.204,TRUE
"17","1","CFD-LM-207-004-N_circ.png","TDH",3,6,"CFD-WM-015-002-N_circ.png","NKS","FALSE","2-5",FALSE,"social","unnatural",355.204,TRUE
"17","1","CFD-LM-207-004-N_circ.png","TDH",3,8,"CFD-WF-036-023-N_circ.png","DBG","FALSE","2-7",TRUE,"social","unnatural",355.204,FALSE
"17","1","CFD-BM-036-003-N_circ.png","ACW",4,6,"CFD-WM-015-002-N_circ.png","NKS","FALSE","3-5",FALSE,"social","unnatural",355.204,TRUE
"17","1","CFD-BM-036-003-N_circ.png","ACW",4,7,"CFD-BF-050-003-N_circ.png","LCF","FALSE","3-6",FALSE,"social","unnatural",355.204,TRUE
"17","1","CFD-BM-036-003-N_circ.png","ACW",4,8,"CFD-WF-036-023-N_circ.png","DBG","FALSE","3-7",FALSE,"social","unnatural",355.204,TRUE
"17","1","CFD-BM-036-003-N_circ.png","ACW",4,9,"CFD-BM-045-004-N_circ.png","MLH","FALSE","3-8",FALSE,"social","unnatural",355.204,TRUE
"17","1","CFD-LF-216-121-N_circ.png","NWB",5,6,"CFD-WM-015-002-N_circ.png","NKS","FALSE","4-5",TRUE,"social","unnatural",355.204,FALSE
"17","1","CFD-LF-216-121-N_circ.png","NWB",5,9,"CFD-BM-045-004-N_circ.png","MLH","FALSE","4-8",FALSE,"social","unnatural",355.204,TRUE
"17","1","CFD-WM-015-002-N_circ.png","NKS",6,9,"CFD-BM-045-004-N_circ.png","MLH","FALSE","5-8",TRUE,"social","unnatural",355.204,FALSE
"17","1","CFD-BF-050-003-N_circ.png","LCF",7,9,"CFD-BM-045-004-N_circ.png","MLH","FALSE","6-8",FALSE,"social","unnatural",355.204,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,2,"CFD-AM-229-224-N_circ.png","LWP","TRUE","0-1",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-AM-229-224-N_circ.png","LWP",2,5,"CFD-LF-208-127-N_circ.png","RMJ","TRUE","1-4",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-AM-229-224-N_circ.png","LWP",2,4,"CFD-LM-243-075-N_circ.png","MBF","TRUE","1-3",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-AM-229-224-N_circ.png","LWP",2,6,"CFD-BM-027-001-N_circ.png","ENM","TRUE","1-5",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-AM-229-224-N_circ.png","LWP",2,3,"CFD-BF-039-031-N_circ.png","DBG","TRUE","1-2",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-BF-039-031-N_circ.png","DBG",3,5,"CFD-LF-208-127-N_circ.png","RMJ","TRUE","2-4",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-BF-039-031-N_circ.png","DBG",3,4,"CFD-LM-243-075-N_circ.png","MBF","TRUE","2-3",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-BF-039-031-N_circ.png","DBG",3,6,"CFD-BM-027-001-N_circ.png","ENM","TRUE","2-5",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-LM-243-075-N_circ.png","MBF",4,7,"CFD-BM-045-004-N_circ.png","DKP","TRUE","3-6",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-LM-243-075-N_circ.png","MBF",4,6,"CFD-BM-027-001-N_circ.png","ENM","TRUE","3-5",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-LF-208-127-N_circ.png","RMJ",5,6,"CFD-BM-027-001-N_circ.png","ENM","TRUE","4-5",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-BM-045-004-N_circ.png","DKP",7,8,"CFD-AF-225-141-N_circ.png","TDH","TRUE","6-7",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-BM-045-004-N_circ.png","DKP",7,9,"CFD-WF-005-010-N_circ.png","ACW","TRUE","6-8",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-AF-225-141-N_circ.png","TDH",8,9,"CFD-WF-005-010-N_circ.png","ACW","TRUE","7-8",TRUE,"social","natural",232.433,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,3,"CFD-BF-039-031-N_circ.png","DBG","FALSE","0-2",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,4,"CFD-LM-243-075-N_circ.png","MBF","FALSE","0-3",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,5,"CFD-LF-208-127-N_circ.png","RMJ","FALSE","0-4",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,6,"CFD-BM-027-001-N_circ.png","ENM","FALSE","0-5",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,7,"CFD-BM-045-004-N_circ.png","DKP","FALSE","0-6",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,8,"CFD-AF-225-141-N_circ.png","TDH","FALSE","0-7",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-WM-003-002-N_circ.png","NKS",1,9,"CFD-WF-005-010-N_circ.png","ACW","FALSE","0-8",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-AM-229-224-N_circ.png","LWP",2,7,"CFD-BM-045-004-N_circ.png","DKP","FALSE","1-6",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-AM-229-224-N_circ.png","LWP",2,8,"CFD-AF-225-141-N_circ.png","TDH","FALSE","1-7",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-AM-229-224-N_circ.png","LWP",2,9,"CFD-WF-005-010-N_circ.png","ACW","FALSE","1-8",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-BF-039-031-N_circ.png","DBG",3,7,"CFD-BM-045-004-N_circ.png","DKP","FALSE","2-6",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-BF-039-031-N_circ.png","DBG",3,8,"CFD-AF-225-141-N_circ.png","TDH","FALSE","2-7",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-BF-039-031-N_circ.png","DBG",3,9,"CFD-WF-005-010-N_circ.png","ACW","FALSE","2-8",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-LM-243-075-N_circ.png","MBF",4,5,"CFD-LF-208-127-N_circ.png","RMJ","FALSE","3-4",TRUE,"social","natural",232.433,FALSE
"17","2","CFD-LM-243-075-N_circ.png","MBF",4,8,"CFD-AF-225-141-N_circ.png","TDH","FALSE","3-7",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-LM-243-075-N_circ.png","MBF",4,9,"CFD-WF-005-010-N_circ.png","ACW","FALSE","3-8",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-LF-208-127-N_circ.png","RMJ",5,7,"CFD-BM-045-004-N_circ.png","DKP","FALSE","4-6",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-LF-208-127-N_circ.png","RMJ",5,8,"CFD-AF-225-141-N_circ.png","TDH","FALSE","4-7",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-LF-208-127-N_circ.png","RMJ",5,9,"CFD-WF-005-010-N_circ.png","ACW","FALSE","4-8",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-BM-027-001-N_circ.png","ENM",6,7,"CFD-BM-045-004-N_circ.png","DKP","FALSE","5-6",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-BM-027-001-N_circ.png","ENM",6,8,"CFD-AF-225-141-N_circ.png","TDH","FALSE","5-7",FALSE,"social","natural",232.433,TRUE
"17","2","CFD-BM-027-001-N_circ.png","ENM",6,9,"CFD-WF-005-010-N_circ.png","ACW","FALSE","5-8",FALSE,"social","natural",232.433,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,2,"CFD-LM-207-004-N_circ.png","KJT","TRUE","0-1",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-LM-207-004-N_circ.png","KJT",2,5,"CFD-BF-039-031-N_circ.png","NWB","TRUE","1-4",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-LM-207-004-N_circ.png","KJT",2,3,"CFD-BM-045-004-N_circ.png","EBH","TRUE","1-2",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-LM-207-004-N_circ.png","KJT",2,6,"CFD-LF-216-121-N_circ.png","LCF","TRUE","1-5",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-LM-207-004-N_circ.png","KJT",2,4,"CFD-WF-036-023-N_circ.png","TDH","TRUE","1-3",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-LM-207-004-N_circ.png","KJT",2,7,"CFD-AM-201-076-N_circ.png","RMJ","TRUE","1-6",FALSE,"social","natural",245.946,FALSE
"170","1","CFD-BM-045-004-N_circ.png","EBH",3,4,"CFD-WF-036-023-N_circ.png","TDH","TRUE","2-3",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-BM-045-004-N_circ.png","EBH",3,5,"CFD-BF-039-031-N_circ.png","NWB","TRUE","2-4",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-BM-045-004-N_circ.png","EBH",3,6,"CFD-LF-216-121-N_circ.png","LCF","TRUE","2-5",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-WF-036-023-N_circ.png","TDH",4,5,"CFD-BF-039-031-N_circ.png","NWB","TRUE","3-4",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-WF-036-023-N_circ.png","TDH",4,6,"CFD-LF-216-121-N_circ.png","LCF","TRUE","3-5",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-WF-036-023-N_circ.png","TDH",4,7,"CFD-AM-201-076-N_circ.png","RMJ","TRUE","3-6",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-BF-039-031-N_circ.png","NWB",5,6,"CFD-LF-216-121-N_circ.png","LCF","TRUE","4-5",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-LF-216-121-N_circ.png","LCF",6,7,"CFD-AM-201-076-N_circ.png","RMJ","TRUE","5-6",FALSE,"social","natural",245.946,FALSE
"170","1","CFD-AM-201-076-N_circ.png","RMJ",7,8,"CFD-WM-015-002-N_circ.png","LWP","TRUE","6-7",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-AM-201-076-N_circ.png","RMJ",7,9,"CFD-LF-208-127-N_circ.png","RNP","TRUE","6-8",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-WM-015-002-N_circ.png","LWP",8,9,"CFD-LF-208-127-N_circ.png","RNP","TRUE","7-8",TRUE,"social","natural",245.946,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,3,"CFD-BM-045-004-N_circ.png","EBH","FALSE","0-2",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,4,"CFD-WF-036-023-N_circ.png","TDH","FALSE","0-3",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,5,"CFD-BF-039-031-N_circ.png","NWB","FALSE","0-4",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,6,"CFD-LF-216-121-N_circ.png","LCF","FALSE","0-5",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,7,"CFD-AM-201-076-N_circ.png","RMJ","FALSE","0-6",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,8,"CFD-WM-015-002-N_circ.png","LWP","FALSE","0-7",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-AF-201-060-N_circ.png","NFD",1,9,"CFD-LF-208-127-N_circ.png","RNP","FALSE","0-8",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-LM-207-004-N_circ.png","KJT",2,8,"CFD-WM-015-002-N_circ.png","LWP","FALSE","1-7",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-LM-207-004-N_circ.png","KJT",2,9,"CFD-LF-208-127-N_circ.png","RNP","FALSE","1-8",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-BM-045-004-N_circ.png","EBH",3,7,"CFD-AM-201-076-N_circ.png","RMJ","FALSE","2-6",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-BM-045-004-N_circ.png","EBH",3,8,"CFD-WM-015-002-N_circ.png","LWP","FALSE","2-7",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-BM-045-004-N_circ.png","EBH",3,9,"CFD-LF-208-127-N_circ.png","RNP","FALSE","2-8",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-WF-036-023-N_circ.png","TDH",4,8,"CFD-WM-015-002-N_circ.png","LWP","FALSE","3-7",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-WF-036-023-N_circ.png","TDH",4,9,"CFD-LF-208-127-N_circ.png","RNP","FALSE","3-8",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-BF-039-031-N_circ.png","NWB",5,7,"CFD-AM-201-076-N_circ.png","RMJ","FALSE","4-6",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-BF-039-031-N_circ.png","NWB",5,8,"CFD-WM-015-002-N_circ.png","LWP","FALSE","4-7",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-BF-039-031-N_circ.png","NWB",5,9,"CFD-LF-208-127-N_circ.png","RNP","FALSE","4-8",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-LF-216-121-N_circ.png","LCF",6,8,"CFD-WM-015-002-N_circ.png","LWP","FALSE","5-7",FALSE,"social","natural",245.946,TRUE
"170","1","CFD-LF-216-121-N_circ.png","LCF",6,9,"CFD-LF-208-127-N_circ.png","RNP","FALSE","5-8",FALSE,"social","natural",245.946,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,8,"CFD-BF-050-003-N_circ.png","LCF","TRUE","0-7",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,4,"CFD-BM-027-001-N_circ.png","MLH","TRUE","0-3",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,6,"CFD-LF-236-221-N_circ.png","EPJ","TRUE","0-5",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-WF-005-010-N_circ.png","DKP",2,9,"CFD-AM-229-224-N_circ.png","KJT","TRUE","1-8",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-WF-005-010-N_circ.png","DKP",2,3,"CFD-AF-225-141-N_circ.png","NWB","TRUE","1-2",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-WF-005-010-N_circ.png","DKP",2,7,"CFD-WM-003-002-N_circ.png","LBK","TRUE","1-6",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-WF-005-010-N_circ.png","DKP",2,5,"CFD-LM-243-075-N_circ.png","NKS","TRUE","1-4",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-AF-225-141-N_circ.png","NWB",3,4,"CFD-BM-027-001-N_circ.png","MLH","TRUE","2-3",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-027-001-N_circ.png","MLH",4,5,"CFD-LM-243-075-N_circ.png","NKS","TRUE","3-4",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-LM-243-075-N_circ.png","NKS",5,6,"CFD-LF-236-221-N_circ.png","EPJ","TRUE","4-5",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-LF-236-221-N_circ.png","EPJ",6,9,"CFD-AM-229-224-N_circ.png","KJT","TRUE","5-8",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-LF-236-221-N_circ.png","EPJ",6,7,"CFD-WM-003-002-N_circ.png","LBK","TRUE","5-6",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-LF-236-221-N_circ.png","EPJ",6,8,"CFD-BF-050-003-N_circ.png","LCF","TRUE","5-7",FALSE,"social","unnatural",206.777,FALSE
"170","2","CFD-WM-003-002-N_circ.png","LBK",7,8,"CFD-BF-050-003-N_circ.png","LCF","TRUE","6-7",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-BF-050-003-N_circ.png","LCF",8,9,"CFD-AM-229-224-N_circ.png","KJT","TRUE","7-8",TRUE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,2,"CFD-WF-005-010-N_circ.png","DKP","FALSE","0-1",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,3,"CFD-AF-225-141-N_circ.png","NWB","FALSE","0-2",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,5,"CFD-LM-243-075-N_circ.png","NKS","FALSE","0-4",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,7,"CFD-WM-003-002-N_circ.png","LBK","FALSE","0-6",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-036-003-N_circ.png","NFD",1,9,"CFD-AM-229-224-N_circ.png","KJT","FALSE","0-8",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-WF-005-010-N_circ.png","DKP",2,4,"CFD-BM-027-001-N_circ.png","MLH","FALSE","1-3",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-WF-005-010-N_circ.png","DKP",2,6,"CFD-LF-236-221-N_circ.png","EPJ","FALSE","1-5",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-WF-005-010-N_circ.png","DKP",2,8,"CFD-BF-050-003-N_circ.png","LCF","FALSE","1-7",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-AF-225-141-N_circ.png","NWB",3,5,"CFD-LM-243-075-N_circ.png","NKS","FALSE","2-4",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-AF-225-141-N_circ.png","NWB",3,6,"CFD-LF-236-221-N_circ.png","EPJ","FALSE","2-5",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-AF-225-141-N_circ.png","NWB",3,7,"CFD-WM-003-002-N_circ.png","LBK","FALSE","2-6",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-AF-225-141-N_circ.png","NWB",3,8,"CFD-BF-050-003-N_circ.png","LCF","FALSE","2-7",TRUE,"social","unnatural",206.777,FALSE
"170","2","CFD-AF-225-141-N_circ.png","NWB",3,9,"CFD-AM-229-224-N_circ.png","KJT","FALSE","2-8",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-027-001-N_circ.png","MLH",4,6,"CFD-LF-236-221-N_circ.png","EPJ","FALSE","3-5",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-027-001-N_circ.png","MLH",4,7,"CFD-WM-003-002-N_circ.png","LBK","FALSE","3-6",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-027-001-N_circ.png","MLH",4,8,"CFD-BF-050-003-N_circ.png","LCF","FALSE","3-7",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-BM-027-001-N_circ.png","MLH",4,9,"CFD-AM-229-224-N_circ.png","KJT","FALSE","3-8",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-LM-243-075-N_circ.png","NKS",5,7,"CFD-WM-003-002-N_circ.png","LBK","FALSE","4-6",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-LM-243-075-N_circ.png","NKS",5,8,"CFD-BF-050-003-N_circ.png","LCF","FALSE","4-7",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-LM-243-075-N_circ.png","NKS",5,9,"CFD-AM-229-224-N_circ.png","KJT","FALSE","4-8",FALSE,"social","unnatural",206.777,TRUE
"170","2","CFD-WM-003-002-N_circ.png","LBK",7,9,"CFD-AM-229-224-N_circ.png","KJT","FALSE","6-8",FALSE,"social","unnatural",206.777,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,6,"CFD-LM-243-075-N_circ.png","NWB","TRUE","0-5",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,8,"CFD-BM-036-003-N_circ.png","EAG","TRUE","0-7",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,4,"CFD-LF-236-221-N_circ.png","ACW","TRUE","0-3",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-WF-005-010-N_circ.png","RNP",2,7,"CFD-WM-015-002-N_circ.png","RMJ","TRUE","1-6",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-WF-005-010-N_circ.png","RNP",2,6,"CFD-LM-243-075-N_circ.png","NWB","TRUE","1-5",FALSE,"social","unnatural",130.49,FALSE
"171","1","CFD-WF-005-010-N_circ.png","RNP",2,3,"CFD-AM-229-224-N_circ.png","KJT","TRUE","1-2",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-AM-229-224-N_circ.png","KJT",3,5,"CFD-BF-039-031-N_circ.png","HGP","TRUE","2-4",FALSE,"social","unnatural",130.49,FALSE
"171","1","CFD-AM-229-224-N_circ.png","KJT",3,9,"CFD-LF-216-121-N_circ.png","DBG","TRUE","2-8",FALSE,"social","unnatural",130.49,FALSE
"171","1","CFD-LF-236-221-N_circ.png","ACW",4,5,"CFD-BF-039-031-N_circ.png","HGP","TRUE","3-4",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-LM-243-075-N_circ.png","NWB",6,7,"CFD-WM-015-002-N_circ.png","RMJ","TRUE","5-6",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-LM-243-075-N_circ.png","NWB",6,9,"CFD-LF-216-121-N_circ.png","DBG","TRUE","5-8",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-WM-015-002-N_circ.png","RMJ",7,8,"CFD-BM-036-003-N_circ.png","EAG","TRUE","6-7",TRUE,"social","unnatural",130.49,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,2,"CFD-WF-005-010-N_circ.png","RNP","FALSE","0-1",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,3,"CFD-AM-229-224-N_circ.png","KJT","FALSE","0-2",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,5,"CFD-BF-039-031-N_circ.png","HGP","FALSE","0-4",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,7,"CFD-WM-015-002-N_circ.png","RMJ","FALSE","0-6",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-AF-201-060-N_circ.png","TDH",1,9,"CFD-LF-216-121-N_circ.png","DBG","FALSE","0-8",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-WF-005-010-N_circ.png","RNP",2,4,"CFD-LF-236-221-N_circ.png","ACW","FALSE","1-3",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-WF-005-010-N_circ.png","RNP",2,5,"CFD-BF-039-031-N_circ.png","HGP","FALSE","1-4",TRUE,"social","unnatural",130.49,FALSE
"171","1","CFD-WF-005-010-N_circ.png","RNP",2,8,"CFD-BM-036-003-N_circ.png","EAG","FALSE","1-7",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-WF-005-010-N_circ.png","RNP",2,9,"CFD-LF-216-121-N_circ.png","DBG","FALSE","1-8",TRUE,"social","unnatural",130.49,FALSE
"171","1","CFD-AM-229-224-N_circ.png","KJT",3,4,"CFD-LF-236-221-N_circ.png","ACW","FALSE","2-3",TRUE,"social","unnatural",130.49,FALSE
"171","1","CFD-AM-229-224-N_circ.png","KJT",3,6,"CFD-LM-243-075-N_circ.png","NWB","FALSE","2-5",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-AM-229-224-N_circ.png","KJT",3,7,"CFD-WM-015-002-N_circ.png","RMJ","FALSE","2-6",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-AM-229-224-N_circ.png","KJT",3,8,"CFD-BM-036-003-N_circ.png","EAG","FALSE","2-7",TRUE,"social","unnatural",130.49,FALSE
"171","1","CFD-LF-236-221-N_circ.png","ACW",4,6,"CFD-LM-243-075-N_circ.png","NWB","FALSE","3-5",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-LF-236-221-N_circ.png","ACW",4,7,"CFD-WM-015-002-N_circ.png","RMJ","FALSE","3-6",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-LF-236-221-N_circ.png","ACW",4,8,"CFD-BM-036-003-N_circ.png","EAG","FALSE","3-7",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-LF-236-221-N_circ.png","ACW",4,9,"CFD-LF-216-121-N_circ.png","DBG","FALSE","3-8",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-BF-039-031-N_circ.png","HGP",5,6,"CFD-LM-243-075-N_circ.png","NWB","FALSE","4-5",TRUE,"social","unnatural",130.49,FALSE
"171","1","CFD-BF-039-031-N_circ.png","HGP",5,7,"CFD-WM-015-002-N_circ.png","RMJ","FALSE","4-6",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-BF-039-031-N_circ.png","HGP",5,8,"CFD-BM-036-003-N_circ.png","EAG","FALSE","4-7",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-BF-039-031-N_circ.png","HGP",5,9,"CFD-LF-216-121-N_circ.png","DBG","FALSE","4-8",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-LM-243-075-N_circ.png","NWB",6,8,"CFD-BM-036-003-N_circ.png","EAG","FALSE","5-7",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-WM-015-002-N_circ.png","RMJ",7,9,"CFD-LF-216-121-N_circ.png","DBG","FALSE","6-8",FALSE,"social","unnatural",130.49,TRUE
"171","1","CFD-BM-036-003-N_circ.png","EAG",8,9,"CFD-LF-216-121-N_circ.png","DBG","FALSE","7-8",TRUE,"social","unnatural",130.49,FALSE
"171","2","CFD-BF-050-003-N_circ.png","EBH",1,2,"CFD-AM-201-076-N_circ.png","HGP","TRUE","0-1",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-AM-201-076-N_circ.png","HGP",2,6,"CFD-AF-225-141-N_circ.png","LBK","TRUE","1-5",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-AM-201-076-N_circ.png","HGP",2,5,"CFD-LM-207-004-N_circ.png","TDH","TRUE","1-4",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-AM-201-076-N_circ.png","HGP",2,4,"CFD-BM-045-004-N_circ.png","DWM","TRUE","1-3",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-AM-201-076-N_circ.png","HGP",2,3,"CFD-BM-027-001-N_circ.png","GFT","TRUE","1-2",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-BM-027-001-N_circ.png","GFT",3,6,"CFD-AF-225-141-N_circ.png","LBK","TRUE","2-5",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-BM-027-001-N_circ.png","GFT",3,4,"CFD-BM-045-004-N_circ.png","DWM","TRUE","2-3",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-BM-027-001-N_circ.png","GFT",3,5,"CFD-LM-207-004-N_circ.png","TDH","TRUE","2-4",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-BM-045-004-N_circ.png","DWM",4,7,"CFD-LF-208-127-N_circ.png","ACW","TRUE","3-6",TRUE,"social","natural",78.249,TRUE
"171","2","CFD-BM-045-004-N_circ.png","DWM",4,6,"CFD-AF-225-141-N_circ.png","LBK","TRUE","3-5",TRUE,"social","natural",78.249,TRUE
